Country Name;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
Kiribati;;;;;;;;;;;279.3247009397334;293.6786636930798;358.4833966777939;591.5726014062595;1574.7917317435288;998.4197101950888;734.4019418635241;682.0640633107232;784.0523451289488;728.475121134018;652.447033879644;687.9716635785085;665.9892667837786;612.5799416823895;657.152244033346;501.93191575735773;489.72132081758;499.67645845215964;621.9008827444306;580.2952533321335;549.7643854291948;644.710845072179;638.4725667944067;619.6545733964113;715.1671148447334;724.7913054035005;842.9591391137183;842.2812480086066;801.1629805080897;832.054794307501;796.7937634413612;734.9492460797861;826.5855040111344;1015.0386050964833;1130.602806106348;1214.5566667049216;1151.5556177606668;1357.6322113426158;1413.3023395126693;1297.2851405700228;1493.160510039484;1692.6132770332945;1763.8154974315155;1724.3617365945531;1619.3421818250272;1504.7155465294409;1587.0581450511145;1685.1669385391372
St. Kitts and Nevis;241.55803519816197;243.8464107675356;246.07703476138443;253.9975534840195;268.70728744327687;276.2208380146641;299.207539180624;353.3629854788176;314.6416102754192;348.0915359950806;363.15027291968363;441.05509496132737;517.6386119998349;545.9883197202549;710.8988362058645;753.5471880824639;681.6979771327142;1016.7948659596741;1123.3875799695081;1341.479316719209;1567.1243796446295;1838.8411447560736;1973.2801881906228;2000.387416705408;2267.424326014197;2524.3853093090233;3004.347057564316;3402.7140729276107;4037.9501727468687;4530.862082095804;5111.92742431416;5117.425278886278;5547.122132407788;5966.543994647039;6550.568976925382;6987.4721192480165;7348.879786110319;8147.554671499591;8235.56325875894;8700.348671990849;9267.754830966918;10025.615961689022;10358.27264141726;9847.603678783189;10476.363420183643;11173.760397166621;12928.63314442262;13538.928579665377;14681.366835324554;14212.33956512815;13704.254453695603;14483.443505806308;13965.558111970991;14823.748592015816;15775.845944010589;16178.188891072032;16596.82657429871;17090.152344050613
Korea, Rep.;158.23663623201824;93.81620864101582;106.1339990090068;146.294590315099;123.58845546434509;108.70382321038755;133.44980798920142;161.1157648402243;198.365658261865;243.33440214691257;279.1251974545489;300.76483709828966;323.5961524786035;405.8829265551882;561.5671868438787;615.2014185115443;830.6991850954419;1050.8980028210117;1398.478755609861;1773.5268464399164;1704.4697392984451;1870.3387342264637;1977.6416355184174;2180.4948442372133;2390.6731517380304;2457.3279970138515;2803.3687636278246;3510.990019774338;4686.137325104121;5736.9038072645;6516.305759389566;7523.477001618435;8001.540991862494;8740.945602572403;10205.807465992504;12332.979351774522;13137.908070161398;12131.874704259199;8085.323528383277;10409.326888243304;11947.57912820607;11252.907554078276;12782.52553466694;14209.388519255654;15907.665834035204;18639.52220538417;20888.380150532623;23060.707883671603;20430.639460080725;18291.91959786332;22086.95291932011;24079.788523885964;24358.782175822602;25890.01866989056;27811.36638377004;27105.076226264027;27608.247428711602;29742.83886134708
Kuwait;;;;;;4429.171106575606;4556.463064988136;4217.380838510174;4194.5694724481655;4007.2581875182;3848.569738868191;4843.548836002346;5208.495365034686;5952.861795724236;13478.768945348776;11731.553335670449;12056.151708853333;12217.222489139329;12626.992614416855;19040.04248490058;20868.742157025605;17364.3994774933;14277.627131131616;13203.17131773203;13103.554448027327;12330.473642146588;9750.9029674495;11512.054437398072;10148.916079061168;11594.137419424453;8776.741344378745;5407.969782897201;;;;16882.42146066584;19300.86143745362;17696.1387554976;14126.87509533421;15391.345736400308;18389.38432828897;16540.967614314926;17789.419812619002;22071.569608557256;26921.08277674415;35490.261323670835;42717.557253307015;45793.976143914784;55571.99805957507;37567.30121059616;38497.616957929284;48268.59120455425;51264.07133586716;48399.807817718436;42996.3152212942;29109.068743354692;27368.286678759625;29040.363709111727
Latin America & Caribbean (excluding high income);282.8409911430872;288.5573822533944;323.1108216551882;347.2636163435074;347.7204439965875;361.81635874955055;397.1778906345573;419.43601893369555;439.6752881045177;469.8145000601229;507.15365903138087;556.4772305522769;625.4493119376878;769.0828989534829;988.8116342254248;1131.2526319333572;1248.351714729701;1328.9044974575447;1491.6553759260546;1724.1982275768394;1996.9860118944564;2281.181980078211;2062.8948968889968;1705.3218428025186;1706.2193236038886;1707.0540636586334;1639.8053452744311;1693.6720922197014;1911.4730783760308;2216.9504260062963;2408.004451849355;2897.2120303202605;2511.141057763715;2922.1469844397343;3349.594680340024;3516.735912576063;3767.465751394089;4079.37129426524;4032.144420690807;3513.7828038400316;3908.4675890189583;3780.143928331253;3615.266975226853;3571.8839323471675;4017.8137743366137;4824.649066834641;5590.3514951896705;6521.577319718162;7487.204640742834;6935.910498864988;8525.513760331422;9499.657136350348;9422.759321957376;9532.871586866082;9714.208187932098;7866.219304020766;7583.379431061597;8313.226892444904
Lao PDR;;;;;;;;;;;;;;;;;;;;;;;;;489.94872706337827;641.7386314793836;468.3241705622819;278.41939086701007;148.98440768597294;172.54142682253587;203.255969785383;234.7193693600193;250.49222921721923;287.18759293395294;325.6292417731988;363.47161827169083;377.97125590484006;345.4969431205675;248.5413983751638;277.4951028205748;324.8450496453078;326.640843433211;319.8270584483358;362.625295771488;417.75165609642715;475.416469486973;590.3013107770596;709.767087046745;899.4950787248825;948.127642147914;1141.127115074194;1381.4256055454334;1588.6331474168217;1838.8060199231425;2017.587781262052;2159.4331520940477;2338.6921568365624;2457.376266425968
Lebanon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1241.684288839388;1015.4649967813764;1050.1178513045675;1617.278381416739;1965.3413056576935;2597.6005173083413;3226.987820353893;3863.261919979367;4457.960160102931;5093.290745357449;5538.680282869561;5509.346429478164;5334.903328542859;5253.122599424884;5436.5952231029;5425.669070301685;5424.223560162166;5339.441290786494;5372.0658990365755;6014.271115399147;7109.466413304587;8480.945503884806;8858.283977438678;8734.189185185323;8922.896751716235;8721.254215244926;8536.682494146919;8452.443640878413;8257.29439052664;8523.74955005489
Liberia;170.03783764001668;160.63157104104332;163.91719636388487;167.29156396995546;178.81338904752258;182.97360196397045;190.56503904697013;198.65755007264409;205.5867436172986;222.33345912068125;228.09254169875805;234.866985101066;246.43187336773983;252.0590087863113;308.4039286818092;355.41211054926947;356.79943789989835;391.17402087429787;404.9332225268397;445.60532404683175;452.6320834352761;432.45646390008255;425.19536383099154;391.5405359523061;392.97977063474457;388.26670254566017;381.9383213894968;443.9935135322632;479.5643599111354;368.8908176071122;183.2892116847349;168.91014611213012;110.4942876677993;80.19005643300231;65.67687672172029;65.01141558016901;72.74622474932447;125.46274723136065;140.96090177345752;161.5641220865981;183.41499908823718;174.1815473205462;177.28510873649913;133.49451084049235;149.44525493213413;168.6480254382549;178.92709898993968;210.37332917346527;232.0617320317019;303.0667490833073;327.420509735634;379.6895803046903;415.03619579568687;454.1222236194416;458.46517338660914;452.0380716509235;455.37074135700476;456.0530154233833
Libya;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6514.321503985111;7040.701924111832;7284.747991069142;6446.93313558656;5892.462255701479;5161.683341893417;5537.183816111607;5999.026650569728;5244.880310314905;6821.312519333505;7145.6284936342245;6269.580123126283;3705.442638107636;4676.967502571247;5806.083603585655;8171.361650828835;9344.987517945294;11308.566605796404;14396.048648510583;10296.97352759963;12120.562169206209;5602.5494342549155;13209.140780978109;10571.850763283734;6631.529047259512;4695.273093997698;5125.675283367665;7998.028819068828
St. Lucia;;;;;;;;;;;;;;;;;;774.1693066359156;891.2936416940048;1065.7452377994987;1240.3178818507624;1404.5027001850085;1508.4438079725894;1606.8825189047611;1748.7468919573557;1908.5336593534798;2252.308791426185;2442.1065270591344;2744.947624265995;3056.2690298495263;3502.2790515666716;3665.5856199388395;3994.3262182034064;4004.251768781982;4130.932579980616;4355.495644034992;4444.150393178607;4480.558051068289;4814.861125920316;5000.48212688238;4996.267760251441;4693.861545956926;4684.1046170009695;5117.859150890499;5504.478929491274;5810.1772972423905;6856.986884651978;7636.496031682775;7577.209593472447;7384.859301185855;8007.6964842928455;8270.541757644245;8218.053212076147;8481.89052082938;8796.691080070044;9306.358868377083;9364.821524611429;9574.302495781552
Latin America & Caribbean;368.2166207095658;380.69648193073317;426.31008319404816;417.3845851671535;451.01342052539843;472.1331045509459;504.5867626087474;503.6230243226345;528.613893578588;577.4869420016753;612.2833663446926;668.1561162906376;732.9453286477008;936.485248292684;1186.893699981617;1215.8532953189144;1320.5642456928315;1420.266757837595;1575.2038809412948;1836.4421989788432;2129.749703241648;2399.869137829947;2196.3663545951854;1908.1584771553828;1842.468970413138;1859.0391841702813;1854.4243143935885;1912.4561439010865;2144.9474487325087;2304.059849572816;2630.0456833182384;3177.2097033425816;2943.443370012299;3325.830666402129;3762.532684782455;3943.949302021837;4200.1765122432735;4537.451966316957;4507.30337170019;4006.3072926450227;4357.889343172852;4204.441956549403;3722.021527948009;3752.8679499343148;4269.064771794795;5098.354997261716;5898.309823584219;6861.169689299828;7874.256572057673;7307.881393682179;8954.198193026554;10062.844278585248;10047.090717043304;10176.510110478559;10258.367433968571;8723.026708840913;8406.715810612483;9244.407597003308
Least developed countries: UN classification;;;;;;;;;;;;;;;;;;;;;293.24376647991335;289.1913492310717;280.61722097359507;256.3390513016385;248.33689777191552;270.363177738753;285.10462352008466;304.7668281975692;305.6798292074787;304.0951884599821;307.1486856978126;301.3007292955122;265.13533368001265;257.18099918697106;233.41190980746597;259.02068601984286;277.7804670151453;286.60052657593087;281.14269359567777;277.25974201961003;306.7678495133125;284.6361119890288;299.5233518200879;330.57352481575083;370.9898738338373;424.4909946814532;487.7462808979127;579.6430870689289;705.7469373931857;703.2511954044078;779.3835682432351;871.9177797627474;904.2011267094664;958.8969264329564;1011.2089780871383;970.4239108563628;949.2377334888288;1060.007788898139
Low income;;;;;;;;;;;;;;;;;;;;;;;;;;;318.2002911270874;313.0024953022232;322.0709801827902;307.757879868946;324.82768076965783;325.3729685471451;285.96251857573606;274.2168173920221;219.61459989213452;243.1060604112864;268.4174505956824;272.5575685148368;269.14118970602965;266.56084082135925;302.9180358608295;278.03788374283874;289.76449989172414;306.11368648595345;341.4581972811525;384.7314914172413;422.4467093348479;490.2550848772378;579.2438883541556;592.0783054918735;628.5095705166665;694.9390147218892;733.572011155157;780.3161538920399;817.0529911133009;761.6451102834752;702.750493157562;750.4330443609227
Liechtenstein;;;;;;;;;;;4236.930668490339;4827.79288281065;5640.46431359638;7354.102367992697;8441.047842211781;10514.999964883868;11389.027794894397;12418.014577077822;17503.332134195207;19773.673517294264;20671.998593418157;19511.0849054699;19690.37644646829;19579.08125748572;18607.876620897903;19410.756707043183;28315.839543759037;37869.33845189141;41351.047197635286;39426.93409816112;49447.46372012168;50987.77045194456;55300.46815808374;55921.136861983585;64156.70105982247;78761.76159792549;79937.21476224053;72190.79058622445;76641.05519624798;81116.43916511108;74624.55995898828;74005.01044823616;79035.5347913764;89469.75086745124;99848.61504124835;104994.01830194249;113983.16776211033;130267.24327079619;142973.83089992974;125945.00962440958;141165.08285670474;158283.07625958187;149295.646043634;173528.15045446277;179308.0756155675;168146.01528110262;;
Sri Lanka;142.77954958643718;142.83804348890746;138.53654692136806;117.0719440876321;120.71432572907874;152.85263418091725;153.89854793735088;159.50585456911006;150.89656865306853;160.91292408522025;183.92723582258807;185.8595831621751;196.42226828833495;216.99412326526382;264.7452357131324;275.6273187574045;256.28821508999386;287.5661293965102;188.06255728209618;227.51374975624748;267.66829235239595;289.1200883840502;307.6123465656274;328.6054788613378;378.8674666601696;369.50162857539567;390.2591451152062;401.380898337015;413.3570345210419;408.35631360145766;463.5132257089394;513.1442933601209;546.937048306994;576.6592748783613;647.4405403643658;714.0686775177086;756.4580666384053;816.8164857860892;850.5318591456695;838.6223944219307;869.4956920833528;832.7451401996938;867.6360436681002;982.6418821835678;1066.5884842398323;1250.0047911341255;1437.071354587789;1633.0083690415195;2041.290655057032;2095.5314759518888;2808.545965621829;3213.8745387407844;3350.6110358640644;3609.142894854963;3820.678184753783;3842.16385988701;3857.3963632497694;4065.224874110819
Lower middle income;;;;;;126.09742195363373;111.25175836390007;115.81881482620086;121.26430233462895;131.96737984871902;142.30441925466815;144.25585854010387;149.35680199247074;174.16084082480077;217.6401726700422;234.94784895803002;247.93848161858293;277.61913300732226;303.07347480940115;338.0006050820221;409.8704442752373;420.1685505225071;413.2257538082676;392.2906175429074;381.2172209845691;394.71477225877874;405.26195873330596;438.4510249142405;448.80520775715314;446.69101002656237;467.8219309974596;437.224603075025;448.7403361537978;445.0054422397918;476.51678996256766;525.1839698194967;565.0724303694253;571.6712294920437;503.8359808102155;538.399525122762;557.4699805744613;552.3503822539768;583.2380088904449;660.0156017580492;742.753630885166;843.2831538808928;989.4779167514423;1201.1504715553453;1327.741161167265;1341.6723493296922;1675.1265610605146;1867.6904542034479;1927.6557394665854;1978.603175755443;2051.2204256181535;2003.5018002632607;2059.584860671886;2188.0043049981387
Low & middle income;130.35739555208613;123.98181542431368;127.20986406304394;138.24597899445482;147.2039298359794;158.94804308624768;161.0578499863274;163.99764521730498;169.00580069283913;183.66841074894162;197.52185152158359;208.43723036694308;228.75371517432282;279.2385742077322;347.0635476403229;387.0709965127029;412.6321036338569;455.54466101594363;485.860730331788;566.4801679993443;649.3133851689505;685.3481728183995;665.2795286077683;632.7508339054457;638.1139757780546;657.8297893655869;668.3874048809422;674.5441619799594;714.2910048040005;760.3183935453806;826.2315504098767;855.2091875997957;821.0513058491917;860.8419233737933;918.3800316510973;1017.1603639560248;1095.8670358940587;1141.1874452512313;1086.5882770732976;1045.8531831744567;1130.822973670899;1130.3181902098027;1170.6882221509875;1298.4425845302676;1517.2619286046347;1783.9839720259977;2092.798074016087;2562.5158028096826;3034.616832153905;2929.002472199327;3530.088720889367;4112.273464274345;4332.959537205251;4534.807463695086;4648.933615397114;4333.705027953291;4299.17384090974;4654.583479378622
Lesotho;40.605535302547494;41.201213687709;47.45022253844913;52.34431230373619;56.71294336757097;58.778566410453074;59.5447476939649;60.998541226155005;61.97209163227696;65.18350090303667;66.539494920377;72.53249116677311;75.1768325287805;110.24171919195204;134.22212869886192;129.98084871459386;125.1599687691488;159.6526489609684;214.3876694825721;227.26633247358689;329.4064935193858;323.1311047846111;253.20204409005933;274.1694669951475;231.0052032864241;182.46730898545638;212.59495940132174;264.03501412836744;303.42560140086584;314.3388151259461;371.84423871068833;430.9096771532635;498.4844777877366;491.42053414321816;506.9977783912439;568.8163837755275;529.3669606613654;551.2410588100511;506.9946048968721;493.24937740058914;474.81979060038816;437.8190154265024;407.80939071857034;603.6362783275669;781.5145953931813;862.9463083662787;915.7757486299705;918.5406962360123;935.3941390756984;924.1059320633716;1169.267841786656;1350.6776533931568;1281.6205579346115;1193.004200214221;1218.4710939803408;1152.3167963102796;1039.703302511409;1181.811758728821
Late-demographic dividend;155.8472205549681;143.60834667740826;148.69755644719098;157.4731903166253;169.9410354654867;185.38643458884297;200.94414638271445;198.27848665275502;197.95798806287533;216.0879893158497;239.7988734935463;260.8418791272955;292.92752557498414;364.5597792039272;421.17500297953865;454.8727485798522;488.44290629446624;558.6569507444958;573.7425385089133;675.7526333970147;755.4326448200181;789.6169045753747;795.7346329522842;725.3173989363266;752.9680347290492;793.2179987636606;831.1199018669175;862.6207690882022;935.6315178620122;1044.629133447966;1095.0394896192624;1189.3830686409394;1097.5210142546803;1125.543016490132;1275.2795489226576;1541.0588430430578;1682.4614904775644;1744.608306489953;1664.3135422817188;1524.757400007832;1662.0549850643729;1705.4438653325594;1794.1739120781724;2032.5580245102994;2427.812558473868;2912.3521364030225;3492.715167325921;4373.855412994972;5404.497788165952;5191.8218659892245;6191.21276068519;7504.6334811683055;7979.2992007031335;8551.161960702146;8805.48555247287;8203.441798161415;8155.012927483048;8977.541851823926
Lithuania;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2168.7960990120914;2328.1538078313383;2830.737533380881;3166.8956481411733;3113.546427956188;3297.354700841065;3530.147337318914;4146.987927839307;5505.5356688310985;6706.966998439283;7863.162008651659;9240.642547974408;12297.915348039623;14961.568175918665;11837.391027108608;11984.8685698823;14357.735228947056;14341.18162799321;15693.786728259916;16545.122667399617;14289.120569235469;14912.686542793159;16680.678095233914
Luxembourg;2242.0158166161027;2222.366366362773;2311.7988489361937;2441.0385553000783;2755.633116532792;2780.0927188658397;2900.433218439781;2909.6606293685772;3175.3673688269105;3658.900682968875;4449.540386781923;4591.747503133664;5680.129895329483;7709.729386876069;9282.808108873423;9008.027890446132;9825.238266404524;10855.981857196271;13493.852582520934;15740.287497089832;17113.842251688988;14324.891971095669;13034.81166007838;12810.218833589754;12554.417184148791;12921.958421081721;18789.657075922827;23234.56657898102;26108.343963606894;27556.36358858316;34645.143244340135;37007.43874686924;40965.74431801412;41479.087204395655;45481.89220197573;52831.252366067405;52571.9349918208;47042.34710778816;47584.464391610876;51654.40279518186;48735.99549218704;48179.42085260474;52930.641152264085;65445.885030740676;75716.35107898836;80289.69640995396;89739.71169613012;106018.49279067383;114293.84332087019;103198.66931262462;104965.30607826698;115761.50770509613;106749.01362298924;113625.13289955995;119225.38002277292;101446.78630318222;100738.68422314317;104103.03674651818
Latvia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2329.2708539058226;2429.5910852359852;2682.316452678301;2977.148772120254;3151.3258016970976;3352.731296192805;3572.805130220118;4132.34920689811;5134.905693972676;6351.080125471558;7558.742006229226;9667.97570008021;14044.015889192257;16348.531206789981;12219.373789804837;11326.219474624275;13702.6894696051;13822.805594034722;15032.282013148897;15716.369067201145;13639.69411979627;14070.42265259517;15594.286015540647
Macao SAR, China;;;;;;;;;;;;;;;;;;;;;;;4499.887070672953;4296.9327713541525;4751.1577639220695;4756.409364867938;5132.276542927647;6297.127475334483;7071.973495391227;8060.218227563489;9364.909313612918;10558.217835651038;13460.884132851192;15189.980721521184;16578.061837498808;18139.196229572557;18097.400611839203;17957.946379676156;16451.338637736895;15505.278745186735;15702.855527575195;15547.873527548403;16312.63771586532;17809.598154764408;22453.19234563716;25058.53593429371;29979.854474141313;36402.560508347284;40667.884233319484;40881.38064238308;52374.79444572285;66813.34974099857;76496.36618501936;89524.84436071465;94004.38982884912;75484.28658094247;74017.18471057987;80892.82132916873
St. Martin (French part);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morocco;164.800779039246;158.924091336756;181.183703096042;196.534112346045;201.26936560216;206.46515222617802;196.342203677819;202.90088606633202;212.810684951698;232.19857873517898;246.08804282104302;265.267153448753;302.598394367746;364.622368608659;438.916408544994;502.544832943967;523.837337002332;589.7001078701741;689.381855884491;808.541482539482;1077.2429415710499;860.468325848711;835.1401895449941;748.866787113193;667.3331805736;659.833501846024;838.433571100866;918.6288625939529;1063.760775125;1068.32571441505;1202.56753069507;1263.06008041861;1295.42263160967;1195.5953221681698;1322.8704000560099;1428.0661823296803;1556.78638736535;1393.2241492985002;1469.03194509681;1444.98905464046;1332.3823579804;1336.77537620669;1413.75717607014;1721.97386302934;1948.8122747998102;2013.75555926972;2191.4785674735604;2494.35355249125;2884.94776014542;2861.5540046668298;2834.20471989688;3039.91601555658;2904.7467277320898;3111.7628865410197;3160.25085089016;2864.09291462974;2892.7755605473603;3007.2428772432104
Monaco;;;;;;;;;;;12479.725260740139;13813.300504332074;16733.6216056562;21422.84116040457;22707.456038027758;28254.27607356213;28810.87301395076;31432.86944046643;38353.80593351135;45838.16228314905;51528.547229729906;44366.29456324246;41385.35591440163;38887.765830747936;36381.697399369885;37553.35795115573;52174.84205908191;63043.17822763446;68434.22839345342;68576.58471625407;84286.69635018718;83732.7014531734;91654.1190072217;85421.7258336278;89404.07332103186;101993.12237433164;101328.79462279331;90882.92188317348;93093.25853709297;91383.94049261312;82534.87376679298;82552.56745254513;89061.05066580648;108978.48968217119;123382.01490346734;126655.59808173947;135535.00241506912;170156.69436787485;192989.18952650114;152111.59802692733;144246.36877496587;162009.87781927554;;;;;;
Moldova;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;476.9873794853309;462.1720075975065;528.1777629862358;448.8413622198154;321.02679648143965;354.00373187817155;407.730243187074;458.6778168363124;548.2896866905011;720.940932072135;831.2052862105736;950.6482043627472;1230.4346847203215;1695.972811143754;1525.5261188276295;1631.5358317953226;1970.5713725333605;2046.5367866510899;2243.9796624440037;2244.7637624833396;1832.4990518987988;1913.2403674617399;2289.877718734393
Madagascar;131.9930360215505;133.84758154906817;138.1198491344243;138.4071657100746;142.65933987421386;144.48465496751064;152.1078201309948;157.47638705133514;165.47845506569712;165.01157301669315;169.07056010502896;177.49840999604749;193.12855483459708;231.43618550465274;261.0353413860603;302.1494676285634;280.67903885719244;294.93398815390185;324.38449570906766;408.93742773331286;463.73146602412424;400.70560305270243;381.86580132205324;369.4728714247213;300.5340905699383;283.9858033894588;314.74605110698815;240.9554524162456;223.0112763815554;221.68203301342083;265.6761189260568;222.15374431496014;245.864316227243;265.9345073795781;227.8369054822361;234.49405820789585;287.35655959388737;247.12941023243545;252.46520580368664;243.25275146248381;245.93906585080313;278.55570317667195;262.2859481154615;316.79989649048593;245.12358758326198;274.8197022992585;292.1507442875832;377.8482928234969;470.7332540044986;415.6893225914917;412.7309341377252;454.9634639764335;443.9061001115312;461.72307217423383;452.46319257489466;402.08831176981744;401.74226541368887;449.72238189445227
Maldives;;;;;;;;;;;;;;;;;;;;;268.1035209075379;273.16593133645887;282.04191453038584;327.91505383453097;598.5337551135581;670.5175128137694;722.673996354079;695.4814816428557;803.3469679105649;875.0682066995474;963.5956599493852;1064.0436844752512;1206.0347964010664;1329.406795935669;1432.5165460662215;1570.3157050490133;1736.7351951490646;1923.0861881711453;2006.2569096568075;2146.718036792218;2226.7217290737767;3031.6999395948515;3047.59190870453;3481.435214330149;3952.121983551477;3648.780054636239;4811.667467872841;5559.506831724046;6583.4512496594725;6615.76377781727;7100.405899101809;7395.687799816256;7473.195629491082;8291.485294941967;9056.653439798782;9575.770700448531;9871.906911070877;10535.79470471188
Middle East & North Africa;;;;;;;;;247.6798089706921;268.8587921754209;296.42251963268296;332.96120047773894;395.6513366916211;518.4478727718073;918.5023469758933;975.0216688569797;1177.7551915605875;1326.5413539003828;1366.5896334292709;1731.3080626555509;2164.5049859177816;2165.3715985944204;2086.2516170505983;2049.7633519292926;2009.870536818207;1974.5801575721741;1957.2904332889925;1761.7151249137646;1699.2240657300638;1700.7286031250376;2151.463410151814;2108.3091598436913;2259.073636391161;2222.9731347623847;2268.633821128017;2468.932040327951;2738.7831892292033;2784.09625766732;2651.4295630654824;2784.784170608849;3048.2370093216114;3003.1772299015893;2936.079905048288;3245.97395485724;3716.494316066612;4384.915333204694;5026.6665515765035;5833.362033295093;7117.492298721347;6229.030788399505;7126.7719326383485;8276.272940949622;8832.069226354739;8602.500553851665;8471.517876702841;7323.031083362193;7195.352316695962;7349.947863353717
Mexico;341.59275270109754;359.44445118543814;373.92752910558403;404.38837688615234;464.1243009936698;489.43322847794127;528.5688186386927;559.9853526722814;600.4824434661425;644.1443421964461;682.6848912781066;729.7269384135036;814.7351558273814;965.0739088969183;1218.5175471519326;1445.6469836189633;1421.6005196936828;1271.4746337471313;1552.1016758942774;1987.3286304530495;2801.9807606936847;3522.663761179116;2392.800871772878;2006.3953692930488;2317.633969932173;2384.576932774628;1639.8610080091453;1742.336266040651;2231.1820218652747;2664.070072164086;3077.7470874067753;3611.4454446637233;4093.3927873047523;5526.860507036768;5715.409998603211;3828.7170228794544;4294.978983348371;5143.961120073879;5327.811901276619;5984.341067890816;6959.3887170148855;7341.882477822989;7398.801020213277;6903.9491876984775;7310.961630862462;8089.40903640424;8859.715353919317;9412.82793948646;9765.71680588736;7792.247828343858;9016.457811797687;9912.58204257781;9940.468822455583;10400.563108204238;10580.97247236672;9290.760628576185;8443.691924176634;8902.830822947935
Marshall Islands;;;;;;;;;;;;;;;;;;;;;;972.6272222744805;1047.6447644764476;1196.520692422332;1234.7583490604745;1144.6795189523386;1392.6226246144656;1494.1522548810287;1604.2484624287952;1588.9902649845026;1659.18220643579;1702.0526044352762;1844.201871278707;1987.3121803069052;2136.8462679189324;2356.7578163285307;2156.728468317737;2056.200185715391;2093.444390948483;2073.3673841663626;2126.913859544853;2206.6975835042067;2391.4854864066874;2434.7148668355208;2522.076276068671;2649.670540774181;2763.7390068743043;2891.928956403322;2925.9776322340954;2917.0011467889913;3146.763948497854;3297.558143961021;3516.8999107532804;3614.1306612619096;3461.781163749101;3390.9102917311398;3665.207477480873;3753.2562930336735
Middle income;133.34992522196393;126.60655538023993;129.53829783176315;139.78419137085578;151.26419399380768;162.7413290779775;164.55652004267094;168.16603242167392;173.40407574771706;188.27206009758441;203.09888227189026;214.06659148785053;235.04886907856812;287.75189319647575;358.20576397766365;399.11718895115945;426.9078632395778;471.50622061925566;501.7366207916504;587.3176698655552;675.1139863184653;714.7008158657925;692.5255737106385;659.099855268015;667.3711989698695;689.2894859896396;700.2079076665245;707.5355312997123;750.2303411561683;801.8197183999014;872.4759189425178;904.5233444063803;871.2648074949898;916.4294278927437;984.8205176655223;1091.7333821848435;1176.6654267749213;1227.006087797382;1168.459766761493;1125.0083792906532;1216.231642957541;1219.2827464105342;1264.0550061791173;1405.1237400842706;1645.5298995259086;1938.9182961884783;2280.488548027905;2798.945090087155;3319.4235607081896;3205.376012370758;3876.3442954412453;4525.484982225209;4774.640375607985;5002.5032122363755;5133.585917779905;4792.118492307982;4766.3701374552;5169.1292664691355
Macedonia, FYR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2240.1392135107453;2355.2602154411043;1164.914921324383;1285.3624258848406;1706.2446834122945;2243.4745289336365;2222.8131278673777;1868.030611422731;1774.8220366342025;1814.512522572378;1854.1459561010747;1815.9200907112054;1961.2037355360642;2408.8001100553242;2762.5617013497017;3037.754584747196;3325.613241901643;4036.1402372203747;4793.292958920642;4543.890243559188;4542.904104491827;5064.0411060049955;4698.689475983495;5211.499200499248;5469.217898421791;4834.136722973864;5163.250253194116;5442.6099443541825
Mali;;;;;;;;48.2798654834855;59.46752755651512;57.99180011509959;60.47565000133745;71.15470323899727;79.1574879222282;90.1001936661963;84.59764892454938;128.15103196437337;142.37688543534236;156.4028270297895;178.98544216132626;229.3402095550977;248.18893368143088;212.7326099249923;180.53818887004056;172.03203350180192;160.25284277798747;177.75991632921685;232.8253037331017;259.13391584577914;265.14030799691125;262.56859772705934;316.81659409027225;314.83699941653714;319.19141198499483;309.5150779746672;222.57679789164186;281.78868111845884;282.08134399161037;266.6680469925986;281.32212743506096;322.5386800046673;269.34838291651647;306.84732372870894;334.20240159012803;391.79128007068726;439.35729244757914;487.9402556378365;521.6425796264461;595.6368318803229;689.6784227571483;697.0153123573245;708.3707632474192;835.0889097597476;777.3476867594761;803.8935756794051;848.2279485480313;749.9501571484362;779.9448438272318;824.5162257353439
